"V1","word","wf","img","os","ps","ons","pns","op_uncond","op_coda","op_onset","log_wf","log_ons","log_pns","word_length"
2999,"mount",778,4.8,0.0716327902579411,0.0500308719079994,7,8,0.7481928,0.4150375,0.7004397,2.89153745767256,0.903089986991944,0.954242509439325,5
3000,"mounts",65,NA,0.0001244076396123,0.0096780571796346,7,7,0.7481928,0,0.7004397,1.81954393554187,0.903089986991944,0.903089986991944,6
3001,"mourn",18,NA,0.0843914035753812,0.0451558500781804,3,36,0.5208322,0,0,1.27875360095283,0.602059991327962,1.56820172406699,5
3002,"mourned",8,NA,0.0302366240755642,0.0621769951820832,1,15,0.5208322,0,0,0.954242509439325,0.301029995663981,1.20411998265592,7
3003,"mourns",7,NA,NA,NA,NA,NA,0.5208322,0,0,0.903089986991944,NA,NA,6
3004,"mouse",327,NA,0.024110730442911,0.0175458763760561,11,11,0.7481928,0,0.7004397,2.51587384371168,1.07918124604762,1.07918124604762,5
3005,"mouth",566,NA,0.0730663073862793,0.0839162109044935,5,5,0.7481928,0.5849625,0.7004397,2.75358305889291,0.778151250383644,0.778151250383644,5
3006,"mouths",89,NA,0.106824348383533,0.217075761284272,4,2,0.7481928,1.584963,0.7004397,1.95424250943932,0.698970004336019,0.477121254719662,6
3007,"move",15270,3.2,0.0709391140627807,0.141954857448788,17,14,4.912224,3.247928,1.70044,4.18386747715217,1.25527250510331,1.17609125905568,4
3008,"moved",4814,NA,0.11973798033668,0.149814933129852,8,8,4.912224,1.584963,1.70044,3.68259629146055,0.954242509439325,0.954242509439325,5
3009,"moves",3921,NA,0.0988964085777181,0.144674015953289,17,10,4.912224,2.5025,1.70044,3.59350758933177,1.25527250510331,1.04139268515822,5
3010,"mow",15,4.6,0.030703611673493,0.0197543124501354,25,44,0.7529071,0.9068906,2,1.20411998265592,1.41497334797082,1.65321251377534,3
3011,"mowed",15,NA,0.0098069946879063,0.0138761593831025,15,48,1.298341,0.5474878,0.4150375,1.20411998265592,1.20411998265592,1.69019608002851,5
3012,"mows",3,NA,NA,NA,NA,NA,1.298341,0.9175378,0.4150375,0.602059991327962,NA,NA,4
3013,"much",39588,2.2,-0.0075660804950572,0.0113045542869304,7,20,0.1509953,0,0.07594885,4.59757453181114,0.903089986991944,1.32221929473392,4
3014,"muck",47,2.9,0.0358374077914962,0.0279803061190829,18,45,0.1509953,0.07400058,0.07594885,1.68124123737559,1.27875360095283,1.66275783168157,4
3015,"mucked",2,NA,NA,NA,NA,NA,0.1509953,0,0.07594885,0.477121254719662,NA,NA,6
3016,"mucks",1,NA,NA,NA,NA,NA,0.1509953,0.08246216,0.07594885,0.301029995663981,NA,NA,5
3017,"mud",291,6.5,0.026809254508064,0.0229699249250087,14,41,0.1509953,0.1255309,0.07594885,2.46538285144842,1.17609125905568,1.6232492903979,3
3018,"muds",7,NA,NA,NA,NA,NA,0.1509953,0.1375035,0.07594885,0.903089986991944,NA,NA,4
3019,"muff",2,3.6,0.0353313750805822,0.0267049396783834,8,26,0.1509953,0,0.07594885,0.477121254719662,0.954242509439325,1.43136376415899,4
3020,"muffs",4,NA,NA,NA,NA,NA,0.1509953,0,0.07594885,0.698970004336019,NA,NA,5
3021,"mug",37,6.2,-0.0139822693181481,-0.0098145379699771,18,32,0.1509953,0,0.07594885,1.57978359661681,1.27875360095283,1.51851393987789,3
3022,"mugs",33,NA,0.0595730443573423,0.0454544666413839,16,25,0.1509953,0,0.07594885,1.53147891704226,1.23044892137827,1.41497334797082,4
3023,"mulch",14,5.6,0.0415670455573751,0.0158940193575963,5,7,0.1509953,0,0.07594885,1.17609125905568,0.778151250383644,0.903089986991944,5
3024,"mule",67,6.3,0.119825146331959,0.0521330712072702,10,27,1.856265,1,0,1.83250891270624,1.04139268515822,1.44715803134222,4
3025,"mules",41,NA,0.0632851811010208,0.0686678024881177,11,21,1.856265,1,0,1.6232492903979,1.07918124604762,1.34242268082221,5
3026,"mull",41,1.7,0.002145567888807,0.0133845600553735,14,33,0.1509953,0.4150375,0.07594885,1.6232492903979,1.17609125905568,1.53147891704226,4
3027,"mum",58,3.8,0.048628217388944,0.04132473272076,17,31,0.1509953,0.1255309,0.07594885,1.77085201164214,1.25527250510331,1.50514997831991,3
3028,"mumps",24,4.6,-0.0011281393359782,0.0050313980405185,11,12,0.1509953,0,0.07594885,1.39794000867204,1.07918124604762,1.11394335230684,5
3029,"mums",2,NA,NA,NA,NA,NA,0.1509953,0,0.07594885,0.477121254719662,NA,NA,4
3030,"munch",19,4,0.0832837878673386,0.0718819358779983,7,10,0.1509953,0,0.07594885,1.30102999566398,0.903089986991944,1.04139268515822,5
3031,"munched",4,NA,0.0598716488855781,0.084387914692428,7,6,0.1509953,0,0.07594885,0.698970004336019,0.903089986991944,0.845098040014257,7
3032,"murk",3,2.5,0.0332978726974317,0.0329469520600527,6,29,0.04809429,0,0,0.602059991327962,0.845098040014257,1.47712125471966,4
3033,"murks",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
3034,"muse",63,2.8,0.0421614827770867,0.0226134423243012,14,36,1.856265,1,0,1.80617997398389,1.17609125905568,1.56820172406699,4
3035,"mush",24,4,-0.004824852287352,-0.0098647673546655,15,20,0.1509953,0.2995603,0.07594885,1.39794000867204,1.20411998265592,1.32221929473392,4
3036,"musk",14,3.7,0.0129670162551524,0.0104400713662078,13,16,0.1509953,0,0.07594885,1.17609125905568,1.14612803567824,1.23044892137827,4
3037,"musks",1,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,5
3038,"muss",4,1.9,0.0059783543543338,0.0108194375695438,20,35,0.1509953,0.1926451,0.07594885,0.698970004336019,1.32221929473392,1.55630250076729,4
3039,"must",14295,1.9,-0.0088859381243011,-0.0206066549808672,18,31,0.1509953,0,0.07594885,4.15521453949759,1.27875360095283,1.50514997831991,4
3040,"mute",63,3,0.017352228954883,0.0192431111973602,12,29,1.856265,2,0,1.80617997398389,1.11394335230684,1.47712125471966,4
3041,"mutt",19,5.3,-0.0206135671264411,0.004620244911433,8,46,0.1509953,0,0.07594885,1.30102999566398,0.954242509439325,1.67209785793572,4
3042,"mutts",5,NA,NA,NA,NA,NA,0.1509953,0,0.07594885,0.778151250383644,NA,NA,5
3043,"my",13110,1.7,0.0572692131601496,0.0342218923635957,12,69,1.105795,0.2223924,2,4.11763581738949,1.11394335230684,1.84509804001426,2
3044,"myrrh",3,NA,NA,NA,NA,NA,6.629357,0,2,0.602059991327962,NA,NA,5
3045,"myrrhs",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6
3046,"myth",254,3.5,0.216361269931978,0.0486143500399206,3,25,1.105795,1,1,2.40654018043396,0.602059991327962,1.41497334797082,4
3047,"myths",84,NA,0.253855215995432,0.103343146239196,4,13,1.105795,0,1,1.92941892571429,0.698970004336019,1.14612803567824,5
3048,"nab",29,2.1,-0.0175951124082943,-0.0159940447610926,20,26,0.2757514,0.1443899,0.2344653,1.47712125471966,1.32221929473392,1.43136376415899,3
3049,"nabbed",29,NA,-0.0124027098542415,0.0068850791875619,5,8,0.2757514,0.1255309,0.2344653,1.47712125471966,0.778151250383644,0.954242509439325,6
3050,"nabs",2,NA,NA,NA,NA,NA,0.275751354691359,0.144389909335175,0.234465253637023,0.477121254719662,NA,NA,4
3051,"nag",11,3.1,0.0162097163697735,0.0034126753877144,21,28,0.275751354691359,0,0.234465253637023,1.07918124604762,1.34242268082221,1.46239799789896,3
3052,"nagged",7,NA,0.009665366412417,0.0075765715415186,11,14,0.275751354691359,0,0.234465253637023,0.903089986991944,1.07918124604762,1.17609125905568,6
3053,"nags",4,NA,NA,NA,NA,NA,0.275751354691359,0,0.234465253637023,0.698970004336019,NA,NA,4
3054,"nail",155,6.6,0.0456264661682826,0.0181047012820911,18,61,0.1255309,0,0,2.19312459835446,1.27875360095283,1.79239168949825,4
3055,"nails",82,NA,0.0766388299876504,0.0278430545315505,15,54,0.1255309,0,0,1.91907809237607,1.20411998265592,1.74036268949424,5
3056,"name",8468,4.2,0.107805696605437,0.0691604201028086,14,28,0.02936885,0.1255309,0,3.92783213286658,1.17609125905568,1.46239799789896,4
3057,"names",2509,NA,0.118882819904222,0.0843087613763142,14,22,0.02936885,0.2064509,0,3.39967372148104,1.17609125905568,1.36172783601759,5
3058,"nap",43,4.7,0.0516743605868323,0.0442309419322282,25,35,0.275751354691359,0.115477217419936,0.234465253637023,1.64345267648619,1.41497334797082,1.55630250076729,3
3059,"nape",0,2.9,0.0234618358226357,0.0077793964378055,14,25,0.02936885,0,0,0,1.17609125905568,1.41497334797082,4
3060,"napes",0,NA,NA,NA,NA,NA,0.02936885,0,0,0,NA,NA,5
3061,"naps",12,NA,0.0363045025549319,0.0309509154365918,22,34,0.275751354691359,0.0506260730699679,0.234465253637023,1.11394335230684,1.36172783601759,1.54406804435028,4
3062,"narc",10,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515822,NA,NA,4
3063,"nard",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4
3064,"nards",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
3065,"naw",4,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,NA,NA,3
3066,"nay",34,2.3,0.0546772956301054,0.0664655648369655,23,55,0.0832555,0.08246216,0,1.54406804435028,1.38021124171161,1.7481880270062,3
3067,"near",7019,3.3,-0.0043176971568076,0.0033008326650403,16,51,0.9682911,0.3219281,0,3.84633711212981,1.23044892137827,1.7160033436348,4
3068,"neat",167,3.5,-0.0054876602590552,0.0102125050806931,17,50,0.2721575,0.2630344,0,2.22530928172586,1.25527250510331,1.70757017609794,4
3069,"neck",481,6.5,0.103728697820985,0.0499761783489363,9,30,0.06730399,0,0.08746284,2.68304703823885,1,1.49136169383427,4
3070,"necks",70,NA,0.0392678230287935,0.0124738051691859,6,26,0.06730399,0,0.08746284,1.85125834871908,0.845098040014257,1.43136376415899,5
3071,"need",10533,2.4,0.0608329356703837,0.0298953239827304,17,41,0.009522774,0,0.3219281,4.02259331402146,1.25527250510331,1.6232492903979,4
3072,"needs",5340,NA,0.0800485417294325,0.0328763154875051,11,28,0.009522774,0,0.3219281,3.72762257796914,1.07918124604762,1.46239799789896,5
3073,"neigh",2,2.9,0.0238157999811412,0.0118635926451493,5,55,0.3719688,0.3219281,0,0.477121254719662,0.778151250383644,1.7481880270062,5
3074,"neighs",0,NA,NA,NA,NA,NA,0.3719688,0,0,0,NA,NA,6
3075,"nerve",284,4.4,0.14530512135758,0.1168173039371,6,7,0.02445304,0,0,2.45484486000851,0.845098040014257,0.903089986991944,5
3076,"nerves",117,NA,0.267128215415343,0.298347299197037,4,3,0.02445304,0,0,2.07188200730613,0.698970004336019,0.602059991327962,6
3077,"nest",149,6.2,0.0378553668370471,0.0277691961216076,19,29,0.06730399,0.07400058,0.08746284,2.17609125905568,1.30102999566398,1.47712125471966,4
3078,"nests",32,NA,0.0802233731786236,0.0908986626563545,12,18,0.06730399,0,0.08746284,1.51851393987789,1.11394335230684,1.27875360095283,5
3079,"net",22463,5.9,0.0119606128148959,0.0094185895779678,30,49,0.06730399,0,0.08746284,4.35148709044971,1.49136169383427,1.69897000433602,3
3080,"nets",91,NA,0.0083393025887103,0.0191889270065985,19,38,0.06730399,0,0.08746284,1.96378782734556,1.30102999566398,1.5910646070265,4
3081,"new",144985,3,0.0023659083032385,0.0084399496786746,20,63,0.688056,0.5405684,0,5.16132606832954,1.32221929473392,1.80617997398389,3
3082,"news",16270,NA,0.0058690438305149,0.0064842972167611,15,56,0.688056,0.5563933,0,4.21141424507798,1.20411998265592,1.75587485567249,4
3083,"newt",64,3.3,0.0275906372572705,0.0058046659474931,9,44,0.688056,0,0,1.81291335664286,1,1.65321251377534,4
3084,"newts",1,NA,0.035279842739392,0.0198908106670062,5,31,0.688056,0,0,0.301029995663981,0.778151250383644,1.50514997831991,5
3085,"next",27020,2.2,-0.0123510644155005,0.0057490577575395,7,13,0.06730399,0,0.08746284,4.43170141746342,0.903089986991944,1.14612803567824,4
3086,"nib",0,NA,0.0489426082786693,0.0280288680926924,14,21,0.1385101,0,0.2344653,0,1.17609125905568,1.34242268082221,3
3087,"nibs",1,NA,NA,NA,NA,NA,0.1385101,0,0.2344653,0.301029995663981,NA,NA,4
3088,"nice",1160,3,0.0601215573635058,0.025209320195948,15,29,0.05107418,0,0,3.06483221973857,1.20411998265592,1.47712125471966,4
3089,"niche",483,2.9,0.13600258584177,NA,5,1,0.1385101,2,0.2344653,2.68484536164441,0.778151250383644,0.301029995663981,5
3090,"nick",157,4.2,0.025196906137586,0.0204474130263355,16,46,0.1385101,0,0.2344653,2.19865708695442,1.23044892137827,1.67209785793572,4
3091,"nicked",7,NA,-0.025146128192651,0.0518452745116885,11,22,0.1385101,0,0.2344653,0.903089986991944,1.07918124604762,1.36172783601759,6
3092,"nicks",5,NA,NA,NA,NA,NA,0.1385101,0,0.2344653,0.778151250383644,NA,NA,5
3093,"niece",49,5.4,0.177585853907515,-0.0202150296969894,3,11,0.7997013,0,0,1.69897000433602,0.602059991327962,1.07918124604762,5
3094,"nigh",17,1.8,0.036031074697033,0.0532064748857221,4,63,0,0,0,1.25527250510331,0.698970004336019,1.80617997398389,4
3095,"night",5709,5.8,0.0633024390285478,0.0124642419250104,12,55,0,0,0,3.75663610824585,1.11394335230684,1.7481880270062,5
3096,"nights",430,NA,0.150003742206244,0.0591409803104112,11,40,0,0,0,2.63447727016073,1.07918124604762,1.61278385671974,6
3097,"nil",69,1.9,-0.0115925830085674,-0.0059348187669119,13,40,0.1385101,0.3219281,0.2344653,1.84509804001426,1.14612803567824,1.61278385671974,3
3098,"nip",26,3.5,0.0115936388579058,0.0092854089387961,17,33,0.1385101,0,0.2344653,1.43136376415899,1.25527250510331,1.53147891704226,3
3099,"nips",3,NA,-0.0007170661192421,-0.005671037636359,16,36,0.1385101,0,0.2344653,0.602059991327962,1.23044892137827,1.56820172406699,4
3100,"nit",15,NA,NA,NA,NA,NA,0.1385101,0,0.2344653,1.20411998265592,NA,NA,3
3101,"nits",1,NA,NA,NA,NA,NA,0.1385101,0,0.2344653,0.301029995663981,NA,NA,4
3102,"nix",12,1.7,0.0279073777705003,0.013056385780073,11,16,0.1385101,0.1926451,0.2344653,1.11394335230684,1.07918124604762,1.23044892137827,3
3103,"no",46249,2.1,0.0518537254890106,0.0247055399599303,28,70,2.627712,0.3048546,2.807355,4.66511173707505,1.46239799789896,1.85125834871908,2
3104,"nod",114,4.1,-0.0018968505724215,-0.0101445841108345,21,40,0.6008455,0.08246216,0.2223924,2.06069784035361,1.34242268082221,1.61278385671974,3
3105,"node",5,2.4,0.012790572459809,0.0088346540802124,15,48,0.1752584,0,0.169925,0.778151250383644,1.20411998265592,1.69019608002851,4
3106,"nodes",18,NA,0.0202892007481802,-0.0059459327073028,13,25,0.1752584,0,0.169925,1.27875360095283,1.14612803567824,1.41497334797082,5
3107,"nods",61,NA,0.0019101638010274,0.0231387806452883,16,24,0.6008455,0,0.2223924,1.79239168949825,1.23044892137827,1.39794000867204,4
3108,"nog",2,NA,NA,NA,NA,NA,NA,NA,NA,0.477121254719662,NA,NA,3
3109,"noise",329,3.9,0.0983414030743289,0.142468568516674,10,4,0.05444778,0,0,2.51851393987789,1.04139268515822,0.698970004336019,5
3110,"nonce",2,NA,NA,NA,NA,NA,0.6008455,0.4150375,0.2223924,0.477121254719662,NA,NA,5
3111,"none",2701,2.6,0.0372706188005405,0.0152328788080272,17,28,3.912224,3.247928,3.169925,3.43168534468601,1.25527250510331,1.46239799789896,4
3112,"nook",16,3.6,0.0255917851071119,0.0012777619313571,9,15,2.459432,0.1154772,1.321928,1.23044892137827,1,1.20411998265592,4
3113,"nooks",10,NA,0.0550850977835092,0.0355295844376328,7,18,2.459432,0.09953567,1.321928,1.04139268515822,0.903089986991944,1.27875360095283,5
3114,"noon",326,4,-0.0006035855222905,0.0127118119692985,11,31,0.3230592,0,0.7369656,2.51454775266029,1.07918124604762,1.50514997831991,4
3115,"noons",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5
3116,"noose",33,5.9,-0.0130265910230731,-0.0374826185161018,8,9,0.3230592,0,0.7369656,1.53147891704226,0.954242509439325,1,5
3117,"nor",4148,1.5,0.0817344789151956,0.026977494467421,14,74,0.2064509,0,0,3.61794343482897,1.17609125905568,1.8750612633917,3
3118,"norm",195,2.5,0.0563608459471652,0.051994786311276,10,16,0.2064509,0.2630344,0,2.29225607135648,1.04139268515822,1.23044892137827,4
3119,"norms",97,NA,0.120985844894561,0.106523191746916,7,13,0.2064509,0.2223924,0,1.99122607569249,0.903089986991944,1.14612803567824,5
3120,"north",10370,4.5,-0.0283968761869778,0.0020815186652063,3,10,0.2064509,0.5849625,0,4.01582063426207,0.602059991327962,1.04139268515822,5
3121,"nose",502,6.4,0.0121601721820017,0.0099150371208711,20,61,0.1752584,0.2895066,0.169925,2.70156798505593,1.32221929473392,1.79239168949825,4
3122,"not",67693,2,0.0512077168353064,0.0150312758555458,29,50,0.6008455,0.05889369,0.2223924,4.83055017706966,1.47712125471966,1.70757017609794,3
3123,"notch",157,4.1,-0.0772242713267317,0.0147114011858341,3,18,0.6008455,0,0.2223924,2.19865708695442,0.602059991327962,1.27875360095283,5
3124,"note",4068,5.5,0.0501448494602792,0.0267158454636622,18,44,0.1752584,0,0.169925,3.60948768985329,1.27875360095283,1.65321251377534,4
3125,"notes",12537,NA,0.131207373587967,0.0442630650057849,15,31,0.1752584,0,0.169925,4.09822826550294,1.20411998265592,1.50514997831991,5
3126,"nought",5,NA,0.0375600185586404,0.0138313271297459,8,29,1.06413,0.1520031,0,0.778151250383644,0.954242509439325,1.47712125471966,6
3127,"noun",4,2.7,0.234734549994128,0.0706736959895643,5,19,0.7481928,0,0,0.698970004336019,0.778151250383644,1.30102999566398,4
3128,"nouns",5,NA,0.479630340471959,0.163490410796802,3,15,0.7481928,0,0,0.778151250383644,0.602059991327962,1.20411998265592,5
3129,"now",43622,1.9,0.0490643455590215,0.0264843543530163,27,42,0.7529071,0.9068906,0,4.63971552916208,1.44715803134222,1.63346845557959,3
3130,"nub",15,2.7,-0.0042679275220167,-0.0008577364496709,15,21,0.1509953,0,0.1805722,1.20411998265592,1.20411998265592,1.34242268082221,3
3131,"nubs",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,4
3132,"nude",138,5.8,0.0734249491407819,0.0284789935287036,8,38,0.466318,0,0,2.14301480025409,0.954242509439325,1.5910646070265,4
3133,"nudge",107,4.1,0.0005834265588523,0.008674220884751,6,10,0.1509953,0.1520031,0.1805722,2.03342375548695,0.845098040014257,1.04139268515822,5
3134,"nudged",71,NA,0.0577501132977647,0.0989115475225208,5,5,0.1509953,0.1520031,0.1805722,1.85733249643127,0.778151250383644,0.778151250383644,6
3135,"",19,2.3,0.0182307803214134,0.0050540479614152,11,26,0.275751354691359,0.199308808223407,0.234465253637023,1.30102999566398,1.07918124604762,1.43136376415899,NA
3136,"",19,2.3,0.0182307803214134,0.0050540479614152,11,26,0.1509953,0.4150375,0.1805722,1.30102999566398,1.07918124604762,1.43136376415899,NA
3137,"numb",34,2.8,0.0042354376545506,0.0855109462729962,3,6,0.1509953,0,0.1805722,1.54406804435028,0.602059991327962,0.845098040014257,4
3138,"nun",38,5.9,-0.0003221698520363,-0.0203436862216382,17,28,0.1509953,0,0.1805722,1.5910646070265,1.25527250510331,1.46239799789896,3
3139,"nuns",72,NA,0.0041323833733718,0.0032242532781566,14,25,0.1509953,0,0.1805722,1.86332286012046,1.17609125905568,1.41497334797082,4
3140,"nurse",243,6.4,0.223968518252762,0.0301784948799606,6,12,0.04809429,0,0,2.38738982633873,0.845098040014257,1.11394335230684,5
3141,"nut",137,6.2,0.0657143796011442,0.0484295798763989,18,37,0.1509953,0.1805722,0.1805722,2.13987908640124,1.27875360095283,1.57978359661681,3
3142,"nuts",123,NA,0.0649194289047256,0.0269646711598786,14,31,0.1509953,0.0931094,0.1805722,2.09342168516224,1.17609125905568,1.50514997831991,4
3143,"nuts",123,NA,0.0649194289047256,0.0269646711598786,14,31,0.1509953,0.0931094,0.1805722,2.09342168516224,1.17609125905568,1.50514997831991,4
3144,"nymph",4,4,0.445344810638293,0.445344810638293,3,4,1.105795,0,0.5849625,0.698970004336019,0.602059991327962,0.698970004336019,5
3145,"nymphs",7,NA,0.88921775484039,0.88921775484039,3,2,1.105795,0,0.5849625,0.903089986991944,0.602059991327962,0.477121254719662,6
3146,"oaf",4,2.5,NA,NA,8,22,0.02219575,0,0,0.698970004336019,0.954242509439325,1.36172783601759,3
3147,"oafs",1,NA,0.0118207742051043,0.0569515929498065,6,10,0.02219575,0,0,0.301029995663981,0.845098040014257,1.04139268515822,4
3148,"oak",429,6,0.0959545811636425,0.0309125107392367,11,42,0.02219575,0,0,2.63346845557959,1.07918124604762,1.63346845557959,3
3149,"oaks",203,NA,0.0861607460383913,0.0857175693932901,11,22,0.02219575,0,0,2.3096301674259,1.07918124604762,1.36172783601759,4
3150,"oar",5,5.9,0.0406783321136261,0.012597600323497,21,76,0,0,0,0.778151250383644,1.34242268082221,1.88649072517248,3
3151,"oars",3,NA,NA,NA,NA,NA,0,0,0,0.602059991327962,NA,NA,4
3152,"oat",81,5.6,-0.0044543467768721,-0.0001118340956701,27,45,0.02219575,0,0,1.91381385238372,1.44715803134222,1.66275783168157,3
3153,"oath",146,3,0.0636644767025718,0.0066359720219361,11,22,0.02219575,0,0,2.16731733474818,1.07918124604762,1.36172783601759,4
3154,"oaths",9,NA,0.072951467452176,0.0056945094658821,7,8,0.02219575,0,0,1,0.903089986991944,0.954242509439325,5
3155,"oats",256,NA,0.0282424032486059,0.0093308439050907,26,31,0.02219575,0,0,2.40993312333129,1.43136376415899,1.50514997831991,4
3156,"odd",573,2.7,0.0455733524755491,-0.0010212639133547,7,40,0.6008455,0,1.643856,2.75891189239797,0.903089986991944,1.61278385671974,3
3157,"ode",16,2.2,0.0241000917429017,0.0059583152237934,18,56,0.1752584,0,0.6780719,1.23044892137827,1.27875360095283,1.75587485567249,3
3158,"odes",3,NA,NA,NA,NA,NA,0.1752584,0,0.6780719,0.602059991327962,NA,NA,4
