D_word,O-S consistency,P-S consistency,O-S consistency: GLoVe,P-S consistency: GLoVe,orth neighborhood size,phon neighborhood size
punk,0.000226941335449818,0.0219832835088323,0.131859774103107,0.133065532175799,17,16
punks,0.00525882310179105,0.00968242524461209,0.159922976131422,0.167087533196452,13,15
punster,NA,NA,0.134602836442242,0.0756977773848014,3,2
punt,0.0286150513998194,0.0326922970895784,0.0813191248306116,0.0849637079909263,16,19
punted,0.0279480425327977,-0.0194418571518308,0.276956849594171,0.078171677445503,4,10
puny,-0.0451748687868039,-0.0129759643187942,0.0575716271790961,0.0819920253152765,6,6
pup,0.0498567126124895,0.0585045129958206,0.097950310411737,0.114807262797609,20,25
pupa,0.143583181603754,0.152459968704475,0.142262130062336,0.0860026994149759,6,5
pupal,0.240940497275918,0.366521387987917,0.161083803691992,0.249916358249335,3,2
pupil,0.238334663997419,0.0997549588321551,0.249032922710482,0.136957549670906,2,5
pupils,0.513475583493512,0.513475583493512,0.571371928231538,0.571371928231538,2,1
puppet,0.305095238466461,0.404677543617243,0.36574793065944,0.398876154969608,3,4
puppeteer,NA,0.656779812468444,0.578922584250346,0.510116388939036,1,3
puppets,0.414166907670159,0.479489660402539,0.553319542404661,0.51993494649199,3,5
puppies,0.0875876327195573,0.312177528565304,0.165394232565936,0.302663872644692,3,6
puppy,0.0660546813554132,0.173819761571541,0.124903639085812,0.255339965126931,6,16
pups,0.0663891303791237,0.0873425554354095,0.0893926959753037,0.0981673024410704,19,24
purchase,0.675305772464264,0.353733755053807,0.616225057597379,0.347572595648827,3,4
purchased,0.631609985039934,0.378589003265896,0.496996367130522,0.340297651004968,3,3
purchasers,0.243297707741615,0.243297707741615,0.483365673285904,0.483365673285904,2,2
purchases,0.521182245997557,0.188605204565312,0.508673445035503,0.378138003438429,4,2
pure,0.0146982650553064,0.0318304413709917,0.0711048764886621,0.113832871229228,16,9
puree,0.0786921495215023,0.0858051466791903,0.269664453018802,0.368840237878127,6,4
purely,0.0602509151293949,0.093700184620918,0.0737835932660936,-0.00441439713392003,3,1
purest,0.00472867769583873,-0.00747764656180904,0.340264477441177,0.268591655079588,2,1
purge,0.107642658448784,0.0545086251432291,0.239972837842673,0.131280892275266,8,10
purged,0.152239617309499,0.0863479078930667,0.164036168663957,0.118421880558106,9,11
purges,0.180242837120378,-0.0293153116599155,0.193329575739822,0.0261482511799394,9,12
purging,-0.0128300206905914,0.0046198160139646,0.0868585661184932,0.104396450526921,6,16
purification,0.240487625526445,0.240487625526445,0.139234663422571,0.139234663422571,1,1
purified,0.141518857399958,0.298284086804253,0.337376638350039,0.411473102528779,2,2
purify,0.0466354702763367,0.181215117956325,0.253866698292684,0.425838794478812,1,2
purism,NA,NA,0.176096755304882,NA,2,0
purist,0.0698016117669463,0.288982598859532,0.338775443413952,0.536929522743396,4,1
purists,0.14796278688916,0.140752476148861,0.391885283306174,0.402760588911492,2,2
puritan,0.92840952656352,0.92840952656352,0.559763072823733,0.559763072823733,1,1
puritans,0.92840952656352,0.92840952656352,0.559763072823733,0.559763072823733,1,1
purity,0.0356453449187478,NA,0.253736548173835,0.177886374492219,2,1
purple,0.150476231284371,0.0879455647778399,0.263006431027695,0.122852397925785,4,3
purport,0.10058830281337,0.10058830281337,0.647457384661139,0.647457384661139,1,1
purports,0.10058830281337,0.10058830281337,0.647457384661139,0.647457384661139,1,1
purpose,0.243085885320846,0.0164886182316898,0.411433850490691,0.211183732734693,2,2
purposed,-0.057807775697046,-0.066184783561903,0.141402811899705,0.0566150874746666,2,2
purposes,0.22281159963035,0.075880702737667,0.417249100412721,0.147459031242383,2,2
purr,0.0739152328519656,0.0698750218577147,0.139677742132283,0.0863670973508732,6,12
purring,0.00360786854078489,-0.0118827563006961,0.134887426766594,0.235217789354839,5,3
purse,0.0486977278213146,0.00139838429680865,0.096827044112855,0.0428104311872115,11,14
pursed,0.038759947782609,0.0213414414927481,0.129199072561868,0.0531457501418539,12,23
purses,0.0688171430701017,0.0483198640397415,0.107932319212152,0.0166628078409859,13,20
pursue,0.11359503687907,0.134498367146278,0.276700637722644,0.410717347542672,5,5
pursued,0.127840128577649,0.194889513573533,0.429177722215149,0.523748237449029,4,4
pursuer,0.0886721929141589,0.126618218624474,0.298301991281764,0.32813521853002,5,5
pursuers,0.117445677395621,0.117445677395621,0.400764974580761,0.400764974580761,3,2
pursues,0.035570678520532,0.0612250087530553,0.316898605327533,0.339101253848624,5,7
pursuing,-0.029665473542872,NA,0.437664616354993,NA,1,0
pursuit,0.177603127590672,0.230012678648854,0.464362162455376,0.424969657906032,1,5
pursuits,0.177603127590672,0.177603127590672,0.464362162455376,0.464362162455376,1,1
purveyor,-0.0141212824155717,0.0161313144723676,0.394033949769447,0.242895353512977,2,6
purveyors,-0.0316219198097147,-0.011281348973332,0.398300235372151,0.276979770309294,2,5
pus,0.000403082085211422,0.00303531973277179,0.0194199767157805,0.0396788001152738,24,29
push,-0.0096789899736115,0.102629423952152,0.024290371104253,0.129321222380829,14,14
pushcart,0.0767995682367211,0.0767995682367211,0.292276638919504,0.292276638919504,1,1
pushed,0.0376927188913021,0.112384559544915,0.129194713057532,0.237607157099017,8,6
pushers,0.0510765922686837,0.0775848317851039,0.23656087214519,0.238775777629223,3,4
pushes,0.1506765405948,-0.0132774492191351,0.15399345147745,0.0251291371458118,11,6
pushing,0.0368041662203727,0.148461384264464,0.004286751665219,0.146226269167951,7,8
pushover,NA,-0.147721858540807,0.443650310676363,0.276773994020049,1,2
pushy,0.0626705702183556,0.0243623460332492,0.193050079697205,0.112997554537837,8,8
puss,0.02119093076669,0.0079561835774759,0.0850451773709719,0.0549374660403019,17,13
pussycat,NA,NA,0.242702816360455,0.242702816360455,1,1
pustule,0.125280729047707,0.125280729047707,1,1,1,1
put,0.046367238915838,0.0469841798349706,0.121362944447989,0.156668892866619,24,23
putrefy,NA,NA,NA,0.298909698343636,0,3
puts,0.014301713229933,0.0359486924704527,0.0314874032520531,0.0308039543094421,25,24
putt,-0.00401018510701941,-0.00366810710085489,0.1603259781441,0.0802167989767769,8,36
putted,NA,NA,0.148152307817661,0.111887361428858,11,19
putter,0.0392608403927193,0.00166247885399537,0.130273946196828,0.125214226359943,14,16
putting,0.0386058367382314,0.0653906212066165,0.0551895028420333,0.134618730853953,12,15
putty,-0.00630089865607334,0.00923080242175224,0.0955426688092917,0.0914925059205479,10,26
puzzle,0.0818855767187119,0.0646530401749925,0.19101869404083,0.151258218084864,6,6
puzzled,0.0118304351438441,0.00201285815269588,0.107906109178671,0.0907351884788523,6,6
puzzler,NA,NA,0.248542740641885,0.265809089523388,7,5
puzzles,0.106814894582436,0.0950987460581661,0.194478540925399,0.163686526625712,7,6
puzzling,0.0457555032035007,0.0648957715386101,0.010879087877946,0.0160472556562842,3,4
pygmy,0.242398025737593,0.111924718926352,0.283853747841149,0.135771904682798,1,6
pyjamas,0.0101660147147737,0.0390702748189376,0.493204836904489,0.350121245722866,2,3
pyramid,0.809193905359512,0.809193905359512,0.577210512356231,0.577210512356231,1,1
pyramids,0.809193905359512,0.809193905359512,0.577210512356231,0.577210512356231,1,1
pyre,0.0185252643752607,0.0529071979849794,0.0978944192483082,0.159428018210726,13,6
pyrex,NA,NA,0.0648238318795095,NA,2,0
pyromania,NA,NA,0.234127578746047,NA,1,0
pyromaniac,NA,NA,0.234127578746047,NA,1,0
pythagoreans,0.371589743881544,0.371589743881544,0.336209409285893,0.336209409285893,1,1
python,0.0742542120970793,0.0742542120970793,0.500711464036759,0.278213644184524,1,3
quack,0.299636301682936,0.0324904757652028,0.191027983297033,0.0716396940054918,3,31
quacked,0.0753579863730869,0.0171905562374122,NA,NA,1,19
quackery,NA,-0.0183888432271592,NA,0.100176055343021,0,5
quacks,0.426605216498143,0.0601951195517222,0.17973555980623,0.0751761083290684,3,31
quad,-0.0349029979493046,0.000635035644630684,0.134410579951241,0.0366989902571783,6,22
quadrangle,NA,NA,0.379684098766359,0.379684098766359,1,1
quadrant,0.347143538786892,0.347143538786892,0.507377965908185,0.507377965908185,1,1
quadrilateral,NA,NA,0.448214568801806,0.448214568801806,1,1
quadrillion,NA,NA,0.320523052637328,0.320523052637328,1,2
quadruple,0.076040549346994,0.076040549346994,0.14500955689468,0.196237513989382,5,2
quadrupled,0.0385991396281826,0.076040549346994,0.197516845819823,0.326293472091995,5,2
quadruplet,NA,NA,0.153625018111985,0.32471050051445,5,1
quagmire,0.104531053390576,0.104531053390576,0.391632237003861,0.391632237003861,1,1
quail,0.273927227694144,0.00800844687923346,0.367794796476475,0.036633844545856,1,40
quaint,-0.0649513133317974,0.0520206794400125,0.00379542780377233,0.0818474679361085,1,8
quake,0.240138538352748,0.0462584970916474,0.21463430375144,0.0610295212733454,3,20
quaker,0.145812927818803,0.0576981057861469,0.060747593804468,0.055070517610203,5,15
quakers,0.391690069993412,0.0863289228183885,0.178021965470782,0.134168173505055,3,11
quaking,0.0403800637834374,0.0260330712190123,0.167466151127913,0.0929325993430593,2,12
qualification,0.358127611681794,0.358127611681794,0.624585508297403,0.624585508297403,1,2
qualifications,0.358127611681794,0.358127611681794,0.624585508297403,0.624585508297403,1,2
qualified,0.250975585534704,0.259399147217929,0.434307138730027,0.380270957064369,3,4
qualifies,0.162306498466824,0.257312068555263,0.346835848583356,0.488964591490179,4,6
qualify,0.0406355082031856,0.279718967979384,0.174459523434903,0.44211886837729,1,5
qualifying,NA,0.0197489894333266,NA,-0.0380914878793615,0,1
qualities,0.057911060218998,0.182890537101056,0.0492242573672978,0.276941336063314,3,5
quality,-0.0106034651651633,0.0606971788536674,0.119618677374296,0.135387601806635,3,5
qualm,-0.107067793934954,0.0116868427032952,0.360005680796665,0.118969710967159,1,4
qualms,-0.107067793934954,-0.0731551206074288,0.360005680796665,0.0791651721350703,1,5
quandary,NA,NA,NA,0.56569744417585,0,1
quantify,0.162371992294202,-0.0614480201578559,0.319236337615221,0.367620286198309,1,3
quantities,NA,0.44764186558487,0.0576240705323191,0.832011988624325,1,1
quantity,0.162371992294202,0.44764186558487,0.319236337615221,0.832011988624325,1,1
quantum,NA,0.0150954621232558,NA,0.0517259449071383,1,3
quarantine,-0.0761820042512065,-0.0761820042512065,0.555580623713213,0.555580623713213,2,2
quark,0.112350471916838,0.0413816918567961,0.267444542648943,0.0382485800841775,4,18
quarrel,0.234877833756924,0.198085090672556,0.714910008104343,0.526053617410273,1,4
quarreled,0.0475472023839663,0.321558922146751,0.72544035660621,0.441833610997548,1,3
quarreling,0.0272218812938069,NA,0.625802352370016,NA,1,0
quarrels,0.234877833756924,0.203929137769311,0.714910008104343,0.466705217525333,1,5
quarry,NA,0.30790265496126,NA,0.420847535450479,0,3
quart,0.0811611298582997,0.00318322823711778,0.253031629965754,0.0387591111718669,4,17
quarter,0.196750834497753,0.0330569444641154,0.343691781802698,0.04962771492743,2,14
quarterback,NA,NA,0.822521991940742,0.822521991940742,1,1
quarterbacks,NA,NA,0.822521991940742,0.822521991940742,1,1
quarterfinal,NA,NA,0.815764472127503,0.815764472127503,1,1
quarterly,NA,-0.0240286217490735,NA,0.0757518422760487,0,2
quartermaster,NA,NA,0.297435658347243,0.297435658347243,1,2
quarters,0.324818912929477,0.112063785161182,0.335591610034176,0.108934259496834,2,13
quartet,0.0686827560660297,NA,0.266946571349935,0.345794507256919,2,2
quarts,0.0333589704181766,0.0361949304123562,0.195518880779826,0.0610341107395009,4,14
quartz,-0.0956894781416888,-0.0118997235316781,-0.0183468830943436,0.0133050469953081,3,14
quasar,1,1,0.438800916849608,0.438800916849608,1,1
quash,NA,NA,0.0922448212417924,0.0585733822601263,2,14
quashed,0.0511552188349913,0.0393815153968445,0.418736238868082,0.287601004593359,2,5
quatrain,0.921818717995253,0.921818717995253,0.584643377654068,0.584643377654068,1,1
queasiness,NA,-0.107564204904387,NA,0.203722097370486,0,3
queasy,NA,0.0207016236708682,NA,0.222189011091996,0,6
quebec,NA,NA,NA,0.128799118571592,0,3
queen,0.202193397892574,-0.00521856290006007,0.127835132538038,0.0338338925019951,3,26
queenly,0.0110736284725211,-0.0124407837110264,NA,0.0720065264097306,1,3
queens,0.461850478097348,0.0548205574651491,0.200425276008383,0.0563306501439454,3,18
queer,-0.0574636823122013,0.0150201277956053,0.110214934527673,0.0237922630245729,3,38
queerer,NA,0.00334026732762592,NA,NA,0,10
queerest,NA,-0.012387942332273,NA,NA,0,6
quell,-0.0191921914253288,0.0105127507789587,0.0827808452864566,0.0279626969287593,2,28
quelling,NA,0.00185126140287198,0.310574572553969,0.0515959787860417,3,12
quench,NA,0.0240368239012443,0.104094832007865,0.19910600859398,1,7
quenching,NA,-0.0119737988517417,NA,0.0100591832800647,1,2
queried,-0.0135392307871917,-0.0497445079366651,0.391265314935094,0.245980406901618,1,4
queries,-0.0135392307871917,-0.00197550823081588,0.391265314935094,0.190733028496276,1,8
querulous,NA,0.0559491989786506,NA,0.0391866966752894,0,1
querulously,NA,-0.0334706880566501,NA,NA,0,1
query,NA,-0.0259335183539321,NA,0.0512261339464015,0,19
querying,NA,0.00706916748218457,NA,0.130424463358841,0,2
quest,0.216915644958259,0.0393180385117893,0.106461433649085,0.0708656818634556,3,19
question,0.751062393747044,0.44646939462518,0.839791397599861,0.575968581145691,1,4
questionable,NA,NA,0.166986810584457,NA,1,0
questioned,NA,0.112337226079863,0.193769562878707,0.424450343557328,1,4
questioner,NA,NA,0.376685496000801,0.339184103413611,2,5
questioners,NA,-0.04635535108698,0.559601429122894,0.411319393117665,1,3
questioning,NA,NA,0.00941776316685954,0.00941776316685954,1,1
questionnaire,0.522628976331095,0.522628976331095,0.813389207404478,0.813389207404478,1,2
questionnaires,0.522628976331095,0.522628976331095,0.813389207404478,0.813389207404478,1,1
questions,0.751062393747044,0.262501699772158,0.839791397599861,0.474415324580301,2,4
queue,0.0258789956320657,0.00753911385671953,0.619656622152449,0.039845505511749,3,37
queued,0.0258789956320657,-0.00315508112290043,0.574423256684967,0.0616914786300646,3,31
quibble,NA,0.0243907550454599,0.490457793845895,0.348966996805257,3,4
quiche,NA,-0.00176782101440314,0.34996082092301,0.0305630296552794,1,7
quick,-0.00778795224810044,0.0334267222473427,-0.0072269923638978,0.0403112673321619,5,42
quicken,0.0344305324429134,0.052272137880729,0.337476240067086,0.2502353775116,2,6
quickened,NA,0.0703654186298182,NA,0.242352384788455,1,6
quickening,NA,0.0161958971087932,NA,0.134540977638842,0,3
quicker,-0.0101708485545377,0.00730970699839624,0.266365832168094,0.0799055583986765,2,20
quickest,-0.131332890177071,-0.0684807621980661,NA,0.177730850769557,1,2
quickie,NA,NA,0.327301504810157,0.0604522613024664,1,25
quickly,0.0294247755613907,-0.0250449424705325,0.0101379334991883,-0.0391304990048564,1,5
quickness,NA,-0.0361811656615989,NA,0.142057851468167,0,2
quicksand,-0.0213168127937869,-0.0213168127937869,0.279280376586358,0.279280376586358,1,1
quiet,0.00107044496046669,0.0144492245741891,0.0585053830815745,0.114240482528524,6,6
quieted,-0.0423453540124335,0.0181841905573989,0.228732109682575,0.244943075168755,4,2
quieter,0.0129430247329032,-0.00304917284495184,0.128005169936687,-0.00456330554880193,4,2
quill,0.101761986933628,0.0235881918016578,0.10450373247207,0.0298229326395553,4,34
quilt,0.0726395150955383,0.0383558222227808,0.0672345747133733,0.081096866988203,8,18
quilted,0.0208130730174238,0.0808234886916942,0.0983333153071786,0.0905026914708389,3,7
quilting,-0.03234111077256,-0.0479123598498307,0.0853134774453351,0.102328661036168,4,7
quint,-0.0231997526645235,0.0256112122519008,0.040807357551342,0.0511105156487228,9,14
quintessential,NA,NA,NA,0.610086640863527,0,1
quintet,NA,NA,0.53937833519067,0.53937833519067,1,1
quintets,NA,NA,0.53937833519067,0.53937833519067,1,1
quintuplet,NA,NA,0.172691525152679,0.255843715667362,3,1
quip,0.026740447457026,0.0230622297164699,0.1304680017573,0.0821598904260521,7,26
quipping,NA,NA,0.0892588313869835,0.116660169539886,1,17
quirk,0.010770851799227,0.0554938116226308,0.185177586588611,0.0842040428811886,5,19
quirks,0.0205983982954801,0.0204593516696036,0.265865916099103,0.167056634130722,5,20
quit,0.00726293045010639,0.0253224110806657,0.0430535845281399,0.0392817408883776,13,39
quite,-0.0297120917322011,-0.00807825342598508,0.0688946443408026,0.122641566906521,6,30
